date,market_id,market,stage,channel_id,channel,channel_group,spend,impressions,new_rider_signups,ride_requests,completed_rides,incremental_rides,incremental_rides_per_100_driver_hours,roi,supply_coverage_pct,rider_repeat_rate_pct
2026-02-18,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,100,6494,73,47,35,20,0.29,3.014,91.0,78.0
2026-02-18,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,316,15542,105,53,36,20,0.29,0.076,91.0,78.0
2026-02-18,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1322,65825,623,240,181,105,1.52,0.242,91.0,78.0
2026-02-18,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,423,28833,169,114,77,39,0.57,0.56,91.0,78.0
2026-02-18,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,21,1908,16,10,6,4,0.06,2.067,91.0,78.0
2026-02-18,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,34,2123,15,9,6,4,0.06,0.999,91.0,78.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,702,48382,420,242,200,143,2.2,2.539,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,2338,210215,1768,619,498,274,4.22,1.413,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,49,2266,19,7,4,3,0.05,0.254,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,158,7428,65,37,25,16,0.25,0.811,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,155,11861,55,27,17,13,0.2,0.374,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1118,103593,1073,495,383,244,3.76,3.498,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,536,30238,344,125,78,37,0.57,0.516,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,42,2443,18,6,3,1,0.02,-0.532,86.0,82.0
2026-02-18,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,33,1507,20,11,7,4,0.06,1.44,86.0,82.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,796,70985,776,511,330,157,7.86,2.653,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,945,54014,462,239,188,142,7.11,1.797,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,30,1376,10,4,2,1,0.05,-0.37,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,190,10143,44,23,13,7,0.35,-0.312,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,133,11754,93,53,35,24,1.2,2.11,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,690,41311,132,48,29,17,0.85,-0.587,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,290,13234,51,32,20,12,0.6,-0.341,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,40,3273,28,16,10,6,0.3,2.258,73.0,69.0
2026-02-18,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,20,1481,21,11,8,5,0.25,4.14,73.0,69.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1570,139348,860,453,308,146,5.81,0.799,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,2925,145733,2250,901,470,231,9.19,0.502,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,50,2554,21,10,6,4,0.16,0.722,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,423,38421,362,136,75,47,1.87,1.443,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,286,15292,189,61,31,17,0.68,0.067,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1242,96284,410,215,139,94,3.74,0.661,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,647,57959,908,416,257,125,4.97,2.202,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,23,1894,14,4,2,1,0.04,-0.296,62.0,73.0
2026-02-18,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,46,2092,23,11,5,3,0.12,0.229,62.0,73.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2845,160137,784,288,147,115,5.15,-0.293,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,3094,169252,1330,418,193,98,4.39,-0.493,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,59,4544,24,8,3,1,0.04,-0.684,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,251,21676,327,112,56,32,1.43,1.017,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,469,29560,537,235,137,84,3.76,2.726,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1834,103141,657,184,107,61,2.73,-0.475,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,491,45322,430,187,101,71,3.18,1.993,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,45,2069,33,15,8,4,0.18,0.604,55.0,61.0
2026-02-18,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,24,1501,23,8,4,2,0.09,0.316,55.0,61.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,1786,157469,2042,784,353,200,9.46,1.166,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,2383,123257,845,310,130,102,4.82,-0.212,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,110,9763,26,11,5,3,0.14,-0.438,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,302,24190,430,195,92,65,3.07,2.584,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,293,26110,109,30,15,8,0.38,-0.46,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,801,55285,679,213,122,85,4.02,1.086,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,362,34772,495,226,128,63,2.98,2.208,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,36,2303,34,14,6,2,0.09,-0.075,52.0,64.0
2026-02-18,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,28,2564,17,5,2,1,0.05,-0.401,52.0,64.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2847,168032,1986,523,244,180,9.01,0.067,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,2589,228932,3231,1160,531,302,15.12,1.088,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,86,3347,31,9,3,2,0.1,-0.638,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,454,31015,200,54,25,20,1.0,-0.109,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,340,22780,238,59,23,18,0.9,0.049,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1095,110225,1719,768,341,215,10.76,2.986,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,973,50237,289,101,48,23,1.15,-0.616,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,82,4056,76,22,9,6,0.3,0.396,49.0,58.0
2026-02-18,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,70,5146,31,10,5,2,0.1,-0.394,49.0,58.0
2026-02-18,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,582,51940,361,78,48,29,1.6,-0.111,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1007,47422,411,121,84,56,3.09,-0.132,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,54,2067,11,2,1,0,0.0,-1.0,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,267,14366,68,24,14,9,0.5,-0.419,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,273,10395,42,12,8,5,0.28,-0.647,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,346,20953,95,19,10,5,0.28,-0.685,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,235,23354,66,14,7,3,0.17,-0.742,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,44,3288,29,6,3,1,0.06,-0.596,66.0,77.0
2026-02-18,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,26,1602,9,2,1,0,0.0,-1.0,66.0,77.0
2026-02-19,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1149,52391,256,132,82,59,0.86,-0.027,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,2089,176829,2035,1415,968,605,8.79,4.314,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,87,5700,52,21,16,10,0.15,1.297,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,121,8303,123,56,38,28,0.41,3.727,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,366,33226,106,73,50,34,0.49,0.774,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1368,89536,892,411,334,221,3.21,2.164,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,515,39230,199,91,57,32,0.46,0.153,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,19,1429,7,4,2,1,0.01,-0.114,91.0,78.0
2026-02-19,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,55,3400,17,10,6,2,0.03,-0.376,91.0,78.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,1001,43091,424,213,136,74,1.14,0.433,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,2091,110744,468,255,202,157,2.42,0.403,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,82,5696,48,19,13,7,0.11,0.521,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,100,7403,40,22,14,6,0.09,-0.0,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,341,17112,74,26,21,11,0.17,-0.369,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,495,49311,189,82,54,25,0.39,-0.16,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,288,16001,61,24,19,10,0.15,-0.344,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,60,4420,27,12,7,5,0.08,0.533,86.0,82.0
2026-02-19,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,37,2156,20,11,9,4,0.06,1.164,86.0,82.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,1127,66840,576,341,260,123,6.16,0.819,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1428,96187,363,195,116,74,3.7,-0.165,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,60,5034,19,11,6,4,0.2,0.258,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,188,11823,152,103,67,31,1.55,1.568,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,202,9474,117,66,39,27,1.35,1.489,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,1071,92618,1164,435,267,155,7.76,1.6,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,262,13390,166,92,65,40,2.0,1.854,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,16,879,9,4,2,0,0.0,-1.0,73.0,69.0
2026-02-19,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,30,1283,16,7,4,2,0.1,0.087,73.0,69.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1670,123098,847,414,266,156,6.2,0.473,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,1482,89142,1264,535,326,238,9.47,1.507,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,48,1981,19,9,5,2,0.08,-0.211,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,283,25457,363,152,88,67,2.66,3.053,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,167,9950,72,32,16,9,0.36,0.073,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,792,37178,499,236,122,86,3.42,1.28,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,338,33417,248,131,74,43,1.71,1.592,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,46,3539,37,15,7,3,0.12,0.378,62.0,73.0
2026-02-19,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,58,4684,81,33,22,14,0.56,4.179,62.0,73.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2124,160701,1430,641,310,220,9.85,0.696,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2668,193457,3213,1048,494,263,11.78,1.149,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,80,6856,26,11,6,4,0.18,-0.196,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,146,10329,79,31,16,8,0.36,-0.073,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,406,34168,499,238,141,94,4.21,3.348,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1363,137966,1767,748,393,181,8.11,1.845,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,1036,75103,849,382,200,92,4.12,0.774,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,52,4287,63,30,17,13,0.58,4.309,55.0,61.0
2026-02-19,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,26,1095,15,6,3,2,0.09,0.48,55.0,61.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,1932,109195,356,100,57,29,1.37,-0.688,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,1481,92369,716,245,104,81,3.83,0.095,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,45,3725,31,13,6,3,0.14,0.205,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,177,7839,49,20,8,3,0.14,-0.716,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,400,34306,176,77,32,16,0.76,-0.262,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,892,55358,401,105,50,32,1.51,-0.342,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,831,72580,402,119,59,32,1.51,-0.215,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,77,7022,123,40,18,13,0.61,2.619,52.0,64.0
2026-02-19,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,42,3059,42,11,4,2,0.09,-0.048,52.0,64.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2184,166437,2056,620,258,119,5.96,0.197,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,2432,185154,2223,830,419,275,13.77,1.029,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,107,5773,46,14,6,4,0.2,-0.36,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,317,21794,385,162,86,66,3.3,2.374,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,220,17582,185,66,35,16,0.8,0.421,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,725,54538,468,201,97,50,2.5,0.166,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,508,33888,444,192,93,71,3.55,1.639,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,23,1988,42,18,7,3,0.15,1.611,49.0,58.0
2026-02-19,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,53,3572,24,9,3,1,0.05,-0.637,49.0,58.0
2026-02-19,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,1130,92289,276,94,66,47,2.6,-0.137,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,787,62936,398,89,57,41,2.27,0.095,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,40,1522,9,2,1,0,0.0,-1.0,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,95,4026,21,6,4,2,0.11,-0.67,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,190,13682,49,15,8,4,0.22,-0.649,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,447,21840,122,37,21,16,0.88,-0.343,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,251,23254,237,63,34,17,0.94,0.058,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,36,3162,48,14,9,4,0.22,1.284,66.0,77.0
2026-02-19,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,22,1071,8,1,0,0,0.0,-1.0,66.0,77.0
2026-02-20,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1639,144341,943,420,360,278,4.04,2.377,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,2218,134815,1531,1073,747,463,6.72,2.977,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,39,3359,20,9,6,4,0.06,0.702,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,111,10050,47,22,18,9,0.13,0.365,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,173,15028,176,95,70,54,0.78,3.991,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1232,71617,545,380,251,162,2.35,1.666,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,549,55863,305,197,133,66,0.96,1.266,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,36,2480,24,14,10,7,0.1,2.702,91.0,78.0
2026-02-20,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,20,1194,18,8,5,3,0.04,1.468,91.0,78.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,876,37278,341,129,99,56,0.86,0.057,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,1355,90934,629,225,153,100,1.54,0.495,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,45,2505,11,5,3,1,0.02,-0.57,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,97,8678,41,24,19,13,0.2,1.906,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,232,15172,92,33,27,15,0.23,0.311,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1002,86341,601,363,290,136,2.1,1.682,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,523,40034,327,198,131,102,1.57,2.596,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,60,3875,39,22,16,9,0.14,1.81,86.0,82.0
2026-02-20,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,57,2769,40,13,10,5,0.08,0.659,86.0,82.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,1433,75295,212,137,90,72,3.6,-0.097,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1531,68497,412,221,166,95,4.76,0.113,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,52,2526,12,7,4,2,0.1,-0.245,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,151,12801,80,53,41,32,1.6,2.753,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,208,16018,235,99,78,46,2.3,3.82,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,821,69780,677,269,208,163,8.16,2.214,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,319,34313,479,260,151,86,4.31,4.033,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,31,2229,12,6,4,2,0.1,0.388,73.0,69.0
2026-02-20,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,22,1455,18,9,5,2,0.1,0.905,73.0,69.0
2026-02-20,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1033,57481,371,115,72,42,1.67,-0.136,62.0,73.0
2026-02-20,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,2965,180916,2556,758,512,281,11.18,0.99,62.0,73.0
2026-02-20,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,51,2034,11,4,2,1,0.04,-0.681,62.0,73.0
2026-02-20,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,426,16342,161,55,32,20,0.8,-0.038,62.0,73.0
